Company,PN,Whse,Nomenclature,Cost,Retail,Type,Weight,Units,AltPN,Code,Vendor,Date Updated,Vendor PartID,Cost Change percentage,Status
1,14W0P08010,1,8 X 1 WELD POL,1.65,0,15,0,EA,A,,ETNA,08/08/2025,55291,,
1,14W0P08015,1,8 X 1-1/2 WELD POL,3.9,0,15,0.58,EA,A,,ETNA,08/08/2025,394814,,
1,14W0V01212,1,1-1/4 X 1-1/4 WELD GRV GOL,3.2,0,15,1.2,EA,A,,ETNA,5/13/2025,9034,,
1,14W0V02020,1,2 X 2 WELD GRV GOL,3.6,0,15,1.8,EA,A,,ETNA,8/8/2025,28498,,
1,14W0V03012,1,3 X 1-1/4 WELD GRV GOL,3.2,0,15,1.2,EA,A,,ETNA,8/8/2025,404592,,
1,14W0V04015,1,4 X 1-1/2 WELD GRV GOL,3.4,0,15,1.2,EA,A,,ETNA,8/11/2025,20732,,
1,14W0V04040,1,4 X 4 WELD GRV GOL,11.6,0,15,5.4,EA,A,,ETNA,8/11/2025,31513,,
1,14W0V06020,1,6 X 2 WELD GRV GOL,3.6,0,15,1.8,EA,A,,ETNA,8/11/2025,28594,,
1,14W0P08020,1,8 X 2 WELD POL,4.8,0,15,1,EA,A,,ETNA,08/08/2025,10845,,
1,14W0V01515,1,1-1/2 X 1-1/2 WELD GRV GOL,3.4,0,15,1.2,EA,A,,ETNA,5/13/2025,41838,,
1,14W0V02512,1,2-1/2 X 1-1/4 WELD GRV GOL,3.2,0,15,0.6,EA,A,,ETNA,8/8/2025,24394,,
1,4G32004UMC,1,4 Vic UMC Riser Manifold,1074.19,0,50,0,EA,A,,ETNA,8/21/2025,655649,,
1,4G44003UM,1,3 Vic UM Riser Manifold,639.35,0,50,0.26,EA,A,,ETNA,8/25/2025,649049,,
1,4G32006UMC,1,6 Vic UMC Riser Manifold,1332.63,0,50,0,EA,A,,ETNA,8/21/2025,657134,,
1,14W0V03015,1,3 X 1-1/2 WELD GRV GOL,3.4,0,15,1.2,EA,A,,ETNA,5/14/2025,404587,,
1,14W0V04020,1,4 X 2 WELD GRV GOL,3.6,0,15,1.8,EA,A,,ETNA,8/11/2025,28550,,
1,14W0V05012,1,5 X 1-1/4 WELD GRV GOL,3.2,0,15,1.2,EA,A,,ETNA,5/14/2025,24405,,
1,14W0V06025,1,6 X 2-1/2 WELD GRV GOL,5.2,0,15,3,EA,A,,ETNA,8/11/2025,47172,,
1,14W0V02012,1,2 X 1-1/4 WELD GRV GOL,3.2,0,15,1.2,EA,A,,ETNA,8/8/2025,404593,,
1,14W0V02515,1,2-1/2 X 1-1/2 WELD GRV GOL,3.4,0,15,1.2,EA,A,,ETNA,8/8/2025,60274,,
1,14W0V03020,1,3 X 2 WELD GRV GOL,3.6,0,15,1.8,EA,A,,ETNA,8/8/2025,28542,,
1,14W0V04025,1,4 X 2-1/2 WELD GRV GOL,5.2,0,15,3,EA,A,,ETNA,8/11/2025,47120,,
1,14W0V05015,1,5 X 1-1/2 WELD GRV GOL,3.4,0,15,1.2,EA,A,,ETNA,8/11/2025,20732,,
1,14W0V06030,1,6 X 3 WELD GRV GOL,7.2,0,15,3.6,EA,A,,ETNA,8/11/2025,30279,,
1,14W0V02520,1,2-1/2 X 2 WELD GRV GOL,3.6,0,15,1.8,EA,A,,ETNA,8/8/2025,78984,,
1,14W0V03025,1,3 X 2-1/2 WELD GRV GOL,5.2,0,15,3,EA,A,,ETNA,8/8/2025,47111,,
1,14W0V05020,1,5 X 2 WELD GRV GOL,3.6,0,15,1.8,EA,A,,ETNA,8/11/2025,28550,,
1,14W0V06040,1,6 X 4 WELD GRV GOL,11.6,0,15,5.4,EA,A,,ETNA,8/11/2025,31597,,
1,4G32008UMC,1,8 Vic UMC Riser Manifold,2014.56,0,50,0,EA,A,,ETNA,8/21/2025,650676,,
1,4G32125UMC,1,1 1/4 Vic UMC Riser Manifold,692.45,0,50,0,EA,A,,ETNA,5/13/2025,637447,,
1,4G32150UMC,1,1 1/2 Vic UMC Riser Manifold,732.2,0,50,0,EA,A,,ETNA,5/13/2025,644895,,
1,14W0V03030,1,3 X 3 WELD GRV GOL,7.2,0,15,3.6,EA,A,,ETNA,8/8/2025,30194,,
1,14W0V05025,1,5 X 2-1/2 WELD GRV GOL,5.2,0,15,3,EA,A,,ETNA,8/11/2025,47120,,
1,14W0V06060,1,6 X 6 WELD GRV GOL,31.5,0,15,9.6,EA,A,,ETNA,8/11/2025,35473,,
1,14W0V06012,1,6 X 1-1/4 WELD GRV GOL,3.2,0,15,1.2,EA,A,,ETNA,8/11/2025,394812,,
1,14W0V08012,1,8 X 1-1/4 WELD GRV GOL,3.4,0,15,1.2,EA,A,,ETNA,8/11/2025,66347,,
1,14W0V08015,1,8 X 1-1/2 WELD GRV GOL,3.4,0,15,1.2,EA,A,,ETNA,8/11/2025,66347,,
1,2513VGRDMT,1,2-1/2X 1-1/4 GRVD MECH-TEE VIC,24.88,0,26,3.4,EA,A,,ETNA,9/4/2025,70423,,
1,2515VGRDMT,1,2-1/2X 1-1/2 GRVD MECH-TEE VIC,24.88,0,26,3.4,EA,A,,ETNA,9/4/2025,70673,,
1,25REDRUBBE,1,21/2 RED RUBBER GASKET,1.9,0,50,0.26,EA,A,,ARGCO,,1510051,,
1,25VIC10TMT,1,2-1/2 X 1 THREADED MECH-TEE,20.72,0,26,2.1,EA,A,,CORE MAIN,9/2/2025,8740021001640,,
1,2E05C01210,1,1 1/4 X 1    GEM GRVD CON RED,0,0,26,0.6,EA,A,,CORE MAIN,,,,
1,2E05C01510,1,1 1/2 X 1    GEM GRVD CON RED,0,0,26,0.8,EA,A,,CORE MAIN,,,,
1,2E05C02010,1,2     X 1     GEM GRVD CON RED,32.11,0,26,0.7,EA,A,,CORE MAIN,,8740021003120,,
1,2E05C02012,1,2     X 1 1/4 GEM GRVD CON RED,32.11,0,26,1.2,EA,A,,CORE MAIN,,8740021003140,,
1,2E05C02015,1,2     X 1 1/2 GEM GRVD CON RED,28.61,0,26,1,EA,A,,CORE MAIN,,8740021003160,,
1,2E05C02510,1,2 1/2 X 1  GEM GRVD CON RED,0,0,26,3.6,EA,A,,CORE MAIN,,,,
1,2E05C02512,1,2 1/2 X 1 1/4 GEM GRVD CON RED,25.62,0,26,3.3,EA,A,,CORE MAIN,8/12/2025,8740021003170,,
1,2E05C02515,1,2 1/2 X 1 1/2 GEM GRVD CON RED,35.44,0,26,3.6,EA,A,,CORE MAIN,8/12/2025,8740021003180,,
1,2E05C02520,1,2 1/2 X 2  GEM GRVD CON RED,28.61,0,26,3.9,EA,A,,CORE MAIN,8/12/2025,8740021003200,,
1,2E05C03010,1,3     X 1  GEM GRVD CON RED,31.55,0,26,1.3,EA,A,,CORE MAIN,8/12/2025,8740021003220,,
1,2E05C03012,1,3     X 1 1/4 GEM GRVD CON RED,25.62,0,26,3,EA,A,,CORE MAIN,8/12/2025,8740021003222,,
1,2E05C03015,1,3     X 1 1/2 GEM GRVD CON RED,31.55,0,26,5.1,EA,A,,CORE MAIN,8/12/2025,8740021003225,,
1,2E05C03020,1,3     X 2   GEM GRVD CON RED,31.55,0,26,1.6,EA,A,,CORE MAIN,8/12/2025,8740021003240,,
1,2E05C03025,1,3     X 2 1/2 GEM GRVD CON RED,31.55,0,26,1.8,EA,A,,CORE MAIN,8/12/2025,8740021003260,,
1,25VIC13TMT,1,2-1/2X 1-1/4 THRD MECH-TEE VIC,14.99,0,26,3,EA,A,,CORE MAIN,,,,
1,25VIC15TMT,1,2-1/2X 1-1/2 THRD MECH-TEE VIC,24.88,0,26,2.9,EA,A,,ETNA,9/4/2025,70673,,
1,1SIGHTGLSS,1,1 SIGHT GLASS 1/2 ORICE,28,0,50,0.26,EA,A,,ETNA,9/4/2025,16966,,
1,1SPRINGCHK,1,"1"" SPRING LOADED CHECK VALVE",32.5,0,45,0.26,EA,A,,ETNA,9/4/2025,318000,,
1,2001001205,1,1 1/4 X 1/2 GRVD ADACAP,11.82,0,26,0,EA,A,,ETNA,9/4/2025,13435,,
1,2001001207,1,1 1/4 X 3/4 GRVD ADACAP,11.82,0,26,0,EA,A,,ETNA,9/4/2025,13889,,
1,2001001210,1,1 1/4 X 1 GRVD ADACAP,11.82,0,26,0,EA,A,,ETNA,9/4/2025,14233,,
1,2001001505,1,1-1/2 X 1/2 GRV ADACAP,11.82,0,26,0,EA,A,,ETNA,9/4/2025,9557,,
1,2001001507,1,1-1/2 X 3/4 GRV ADACAP,11.82,0,26,0,EA,A,,ETNA,9/4/2025,9888,,
1,2001001510,1,1-1/2 X 1 GRV ADACAP,11.82,0,26,0,EA,A,,ETNA,9/4/2025,10121,,
1,26F1D00020,1,2 VIC GRVD DRAIN ELL,55,0,23,0,EA,A,,ETNA,9/4/2025,20781,,
1,26F1D00025,1,2-1/2X 1 VIC RADIUS DRAIN ELL,51,0,23,5.2,EA,A,,ETNA,9/4/2025,56986,,
1,26F1D00030,1,3 X 1 VIC RADIUS DRAIN ELL,57,0,23,5.3,EA,A,,ETNA,9/4/2025,20970,,
1,26F1D00040,1,4 X 1 VIC RADIUS DRAIN ELL,61,0,23,8.8,EA,A,,ETNA,9/4/2025,21113,,
1,26F1D00060,1,6 X 1 VIC RADIUS DRAIN ELL,103,0,23,18.7,EA,A,,ETNA,9/4/2025,21473,,
1,26F1D00080,1,8 X 1 VIC RADIUS DRAIN ELL,159,0,23,18.7,EA,A,,ETNA,9/4/2025,21664,,
1,26F2000012,1,1-1/4 VIC GRVD 45 ELL,4.17,0,23,1.3,EA,A,,ETNA,9/4/2025,867119,,
1,26F2000015,1,1-1/2 VIC GRVD 45 ELL,4.17,0,23,1.3,EA,A,,ETNA,9/4/2025,867120,,
1,26F2000020,1,2 VIC GRVD 45 ELL,4.92,0,23,1.3,EA,A,,ETNA,9/4/2025,46692,,
1,26F2000025,1,2-1/2 VIC GRVD 45 ELL,6.55,0,23,2.2,EA,A,,ETNA,9/4/2025,38290,,
1,26F2000030,1,3 VIC GRVD 45 ELL,8.48,0,23,2.9,EA,A,,ETNA,9/4/2025,46926,,
1,26F2000040,1,4 VIC GRVD 45 ELL,12.08,0,23,5.4,EA,A,,ETNA,9/4/2025,47158,,
1,26F2000060,1,6 VIC GRVD 45 ELL,32.97,0,23,11.7,EA,A,,ETNA,9/9/2025,47552,,
1,26F2000080,1,8 VIC GRVD 45 ELL,64.08,0,23,20.4,EA,A,,ETNA,9/9/2025,47914,,
1,26F20000A0,1,10 VIC GRVD 45 ELL,474.46,0,23,20.4,EA,A,,ETNA,9/9/2025,79916,,
1,26F20000C0,1,12 VIC GRVD 45 ELL,596/15,0,23,20.4,EA,A,,ETNA,9/9/2025,473588,,
1,26F1000040,1,4 VIC GRVD SHORT RADIUS ELL,12.08,0,20,6.3,EA,A,,ETNA,9/4/2025,43367,,
1,26F1000060,1,6 VIC GRVD SHORT RADIUS ELL,32.97,0,20,13.3,EA,A,,ETNA,9/4/2025,43751,,
1,26F1000080,1,8 VIC GRVD SHORT RADIUS ELL,64.08,0,20,26,EA,A,,ETNA,9/4/2025,44079,,
1,26F1D00012,1,1 1/4 VIC GRVD DRAIN ELL,49,0,23,0,EA,A,,ETNA,9/4/2025,174003,,
1,26F1D00015,1,1 1/2 VIC GRVD DRAIN ELL,49.5,0,23,0,EA,A,,ETNA,9/4/2025,55270,,
1,5B0104AC3H,1,"VK104 1/2"" SR 155 degree chrome",15.12,0,50,,EA,A,,VIKING,5/14/2025,12995FB,,
1,26F5000040,1,4 VIC GRVD RIGID COUPLING 009V,13.31,0,20,3.8,EA,A,,ETNA,9/18/2025,867187,,
1,26F5000050,1,5 VIC GRVD COUPLING 009V,18.59,0,26,0,EA,A,,ETNA,5/13/2025,315209,,
1,26F5000060,1,6 VIC GRVD RIGID COUPLING 009V,19.57,0,20,5.5,EA,A,,ETNA,5/13/2025,315213,,
1,26F5000080,1,8 VIC GRVD RIGID COUPLING 009V,32.58,0,20,11.4,EA,A,,ETNA,5/13/2025,315215,,
1,26F5000100,1,10 VIC GRVD COUPLING 009V,145.24,0,23,0.26,EA,A,,ETNA,5/13/2025,512722,,
1,26F5000120,1,12 VIC GRVD COUPLING 009V,181.53,0,23,0.26,EA,A,,ETNA,5/13/2025,550171,,
1,26F5750010,1,1 VIC GRVD VIC FLEXIBLE COUPLING,7.22,0,20,1.3,EA,A,,ETNA,,249657,,
1,26F5750012,1,1-1/4 VIC GRVD FLEXIBLE COUPLING,7.43,0,20,1.4,EA,A,,ETNA,5/13/2025,51474,,
1,26F5750015,1,1-1/2 VIC GRVD FLEXIBLE COUPLING,7.66,0,20,1.5,EA,A,,ETNA,5/13/2025,51035,,
1,26F3000060,1,6 VIC GRVD SHORT RADIUS TEE,49.64,0,23,22.7,EA,A,,ETNA,5/13/2025,45798,,
1,26F3000080,1,8 VIC GRVD SHORT RADIUS TEE,105.34,0,23,38.7,EA,A,,ETNA,5/13/2025,46102,,
1,26F48GRC11,1,"48"" AH2CC GR w/V1106 200 w/brkt and cvr Kit 853318",69.23,0,50,0.26,EA,A,,ETNA,5/13/2025,853318,,
1,26F48GRC56,1,"48"" AH2CC GR w/V5606 200 w/brkt and cvr Kit 853315",50.23,0,50,0.26,EA,A,,ETNA,5/13/2025,853315,,
1,26F48GRCC12,1,"48"" X 1/2"" GRVD Flex Drop without head",42.12,0,26,3,EA,A,,ETNA,,,,
1,26F48GRCC34,1,"48"" X 3/4 GRVD Flex Drop without head",42.12,0,26,3,EA,A,,ETNA,,,,
1,26F5000010,1,1 VIC GRVD RIGID COUPLING,8.21,0,20,1.5,EA,A,,ETNA,9/10/2025,249657,,
1,26F5000015,1,1-1/2 VIC GRVD RIGID COUPLING 009V,6.52,0,20,1.6,EA,A,,ETNA,9/10/2025,43568,,
1,26F5000020,1,2 VIC GRVD RIGID COUPLING 009V,7.38,0,20,1.9,EA,A,,ETNA,9/2/2025,867182,,
1,2E05C04010,1,4     X 1  GEM GRVD CON RED,0,0,26,3,EA,A,,CORE MAIN,,,,
1,2E05C04012,1,4     X 1 1/4 GEM GRVD CON RED,0,0,26,4.6,EA,A,,CORE MAIN,,,,
1,2E05C04015,1,4     X 1 1/2GEM GRVD CON RED,0,0,26,6.9,EA,A,,CORE MAIN,,,,
1,2E05C04020,1,4     X 2  GEM GRVD CON RED,38.3,0,26,2.4,EA,A,,CORE MAIN,8/12/2025,8740021003320,,
1,2E05C04025,1,4     X 2 1/2 GEM GRVD CON RED,38.3,0,26,2.7,EA,A,,CORE MAIN,8/12/2025,8740021003340,,
1,2E05C04030,1,4     X 3  GEM GRVD CON RED,38.3,0,26,3.2,EA,A,,CORE MAIN,8/12/2025,8740021003360,,
1,2E05C05020,1,5     X 2  GEM GRVD CON RED,0,0,26,4.6,EA,A,,CORE MAIN,,,,
1,2E05C05025,1,5     X 2 1/2 GEM GRVD CON RED,0,0,26,4,EA,A,,CORE MAIN,,,,
1,2E05C05030,1,5     X 3   GEM GRVD CON RED,0,0,26,4,EA,A,,CORE MAIN,,,,
1,2E05C05040,1,5     X 4  GEM GRVD CON RED,58.37,0,26,4,EA,A,,CORE MAIN,8/12/2025,8740021003400,,
1,2E05C06020,1,6     X 2  GEM GRVD CON RED,77.64,0,26,4,EA,A,,CORE MAIN,8/12/2025,8740021003420,,
1,2E05C06025,1,6     X 2 1/2 GEM GRVD CON RED,67.51,0,26,4,EA,A,,CORE MAIN,8/12/2025,8740021003430,,
1,2E05C06030,1,6     X 3  GEM GRVD CON RED,77.62,0,26,4,EA,A,,CORE MAIN,8/12/2025,8740021003440,,
1,2E05C06040,1,6     X 4 GEM GRVD CON RED,77.62,0,26,4,EA,A,,CORE MAIN,8/12/2025,8740021003460,,
1,2E05C06050,1,6     X 5  GEM GRVD CON RED,99.95,0,26,4,EA,A,,CORE MAIN,8/12/2025,8740021003480,,
1,2E05C08030,1,8     X 3  GEM GRVD CON RED,194.25,0,26,9.3,EA,A,,CORE MAIN,8/12/2025,8740021003500,,
1,2E05C08040,1,8     X 4  GEM GRVD CON RED,194.25,0,26,10.4,EA,A,,CORE MAIN,8/12/2025,8740021003520,,
1,2E05C08050,1,8     X 5  GEM GRVD CON RED,194.25,0,26,13.7,EA,A,,CORE MAIN,8/12/2025,8740021003540,,
1,2E05C08060,1,8     X 6   GEM GRVD CON RED,176.65,0,26,14.3,EA,A,,CORE MAIN,8/12/2025,8740021003560,,
1,2E05C0A030,1,10    X 3  GEM GRVD CON RED,0,0,26,2.8,EA,A,,CORE MAIN,,,,
1,2E05C0A040,1,10    X 4  GEM GRVD CON RED,387.13,0,26,13,EA,A,,CORE MAIN,8/12/2025,8740021003570,,
1,2E05C0A050,1,10    X 5 GEM GRVD CON RED,0,0,26,13.2,EA,A,,CORE MAIN,,,,
1,2E05C0A060,1,10    X 6  GEM GRVD CON RED,418.11,0,26,14.1,EA,A,,CORE MAIN,8/12/2025,8740021003580,,
1,2E05C0A080,1,10    X 8  GEM GRVD CON RED,418.1,0,26,16.5,EA,A,,CORE MAIN,8/12/2025,8740021003600,,
,,,,,,,,,,,,,,,
01,2601000012,01,"1 1/4"" VIC Long Rad Ell",4.17,0.00,26,1.00,EA,A,,ETNA,8/28/2025,70421,,
01,2601000015,01,"1 1/2"" VIC Long Rad Ell",4.17,0.00,26,1.20,EA,A,,ETNA,8/28/2025,70107,,
01,2603000012,01,"1 1/4"" VIC Long Rad Tee",5.15,0.00,26,1.50,EA,A,,ETNA,8/28/2025,867115,,
01,2603000015,01,"1 1/2"" VIC Long Rad Tee",5.15,0.00,26,2.00,EA,A,,ETNA,8/28/2025,867118,,
01,2605C01310,01,1-1/4 X 1 GRV X THRD CONC. RED,15.59,0.00,26,0.26,EA,A,,CORE MAIN,,,,
01,2605C03530,01,3-1/2 X 3 GRVD CON-RED,32.06,0.00,26,2,EA ,A,,CORE MAIN,,,,
01,2605C04035,01,4 X 3-1/2 GRVD CON-RED,36.35,0.00,26,2.9,EA ,A,,CORE MAIN,,,,
01,26F5750060,01,6 VIC GRVD FLEXIBLE COUPLING,23.7,0.00,20,6.7,EA ,A,,ETNA,30/11/2025,8325,,
01,26F5750080,01,8 VIC GRVD FLEXIBLE COUPLING,39.56,0.00,20,12.4,EA ,A,,ETNA,30/11/2025,9112,,
01,26F60GRC11,01,"60"" AH2CC GR w/V1106 200 w/brkt and cvr Kit 853320",76.36,0.00,50,0.26,EA,A,,ETNA,30/11/2025,853320,,
01,26F60GRC56,01,"60"" AH2CC GR w/V5606 200 w/brkt and cvr Kit 853317",126.11,0.00,50,0.26,EA,A,,ETNA,30/11/2025,853317,,
01,26F60GRCC12,01,"60"" X 1/2"" GRVD Flex Drop without head",46.71,0.00,26,3,EA,A,,ETNA,,,,
01,26F60GRCC35,01,"60"" X 3/4 GRVD Flex Drop without head",46.71,0.00,26,3,EA,A,,ETNA,,,,
01,26F7C00012,01,1-1/4 VIC GRVD CAP,2.78,0.00,20,0.4,EA ,A,,ETNA,30/11/2025,2436,,
01,26F7C00015,01,1-1/2 VIC GRVD CAP,2.92,0.00,20,0.6,EA ,A,,ETNA,30/11/2025,2128,,
01,26F7C00020,01,2 VIC GRVD CAP,3.44,0.00,20,0.7,EA ,A,,ETNA,30/11/2025,52433,,
01,26F7C00025,01,2-1/2 VIC GRVD CAP,3.98,0.00,20,1,EA ,A,,ETNA,30/11/2025,19278,,
01,14CRFF86CL,01,8x6 Con Red FxF Cement Lined,342.00,0.00,14,0,EA,A,,ETNA,9/3/2025,13553,,
01,4V2900GG25,01,"2 1/2"" NRS Gate valve G/G",389.40,0.00,45,0,EA,A,,ETNA,9/3/2025,18903,,
01,4S0505FF40,01,"4"" swing check valve F/F",790.67,0.00,45,0,EA,A,,ETNA,9/3/2025,27597,,
01,1490FF60CL,01,"6"" 90 F/F Cement lined",305,0.00,14,0,EA,A,,ETNA,9/3/2025,17100,,
01,14F5E04030,01,4 x 3 ECC Reducer F/F,168,0.00,14,0,EA,A,,ETNA,9/3/2025,41104,,
01,6S23SW0310,01,"1"" sammy str wood",0.87,0.00,60,0,EA,A,,CORE MAIN,9/3/2025,878007957,,
01,6001SP0040,01,"4"" close pattern rings",5.10,0.00,60,0,EA,A,,ETNA,9/3/2025,23302,,
01,6S23WW0310,01,"1"" sammy side wood",1.16,0.00,60,0,EA,A,,CORE MAIN,9/3/2025,878020957,,
01,6S23SSR310,01,"1"" sammy str steel",0.92,0.00,60,0,EA,A,,CORE MAIN,9/3/2025,878038957,,
01,26F7C00060,01,6 VIC GRVD CAP,14.84,0.00,20,5.9,EA ,A,,ETNA,30/11/2025,53252,,
01,26F7C00080,01,8 VIC GRVD CAP,28.03,0.00,20,12.7,EA ,A,,ETNA,30/11/2025,53603,,
01,26F7C000A0,01,10 VIC GRVD CAP,250.53,0.00,20,12.7,EA ,A,,ETNA,30/11/2025,75156,,
01,26F7C000C0,01,12 VIC GRVD CAP,437.92,0.00,20,12.7,EA ,A,,ETNA,30/11/2025,75562,,
01,26F7CD1012,01,1 1/4 VIC GRVD DRAIN CAP,29.5,0.00,23,0,EA,A,,ETNA,5/13/2025,51931,,
01,26F7CD1015,01,1 1/2 VIC GRVD DRAIN CAP,30,0.00,23,0,EA,A,,ETNA,5/13/2025,51914,,
01,26F7CD1020,01,2 X 1 VIC GRVD DRAIN CAP,37,0.00,23,1,EA ,A,,ETNA,5/13/2025,41195,,
01,26F7CD1025,01,2-1/2 X 1 VIC GRVD DRAIN CAP,38,0.00,23,1,EA ,A,,ETNA,5/13/2025,68809,,
01,26F7CD1030,01,3 X 1 VIC GRVD DRAIN CAP,40.5,0.00,23,1.3,EA ,A,,ETNA,5/13/2025,41225,,
01,26F7CD1040,01,4 X 1 VIC GRVD DRAIN CAP,46,0.00,23,2.4,EA ,A,,ETNA,5/13/2025,41265,,
01,26F7CD1060,01,6 X 1 VIC GRVD DRAIN CAP,60,0.00,23,5.9,EA ,A,,ETNA,5/13/2025,41322,,
01,26F7CD1080,01,8 X 1 VIC GRVD DRAIN CAP,76,0.00,23,12.7,EA ,A,,ETNA,5/13/2025,41364,,
01,26F9000020,01,2 SPLIT GRVD FLANGE ADAPTER,56.62,0.00,20,2.7,EA ,A,,ETNA,30/11/2025,7987,,
01,26F9000025,01,2-1/2 SPLIT GRVD FLANGE ADAPTER,65.88,0.00,20,4.2,EA ,A,,ETNA,30/11/2025,32940,,
01,26F9000030,01,3 SPLIT GRVD FLANGE ADAPTER,24.62,0.00,20,4.8,EA ,A,,ARGCO,,7010631,,
01,2E09000040,01,4 GEM SPF FLANGE,51.84,0.00,26,7.9,EA,A,,CORE MAIN,,,,
01,2E09000050,01,5 GEM SPF FLANGE,92.5,0.00,26,9.2,EA,A,,CORE MAIN,,,,
01,2E09000060,01,6 GEM SPF FLANGE,67.7,0.00,26,10,EA,A,,CORE MAIN,,,,
01,2E09000080,01,8 GEM SPF FLANGE,87.58,0.00,26,15.7,EA,A,,CORE MAIN,,,,
01,2E090000A0,01,10 GEM SPF FLANGE,235.04,0.00,26,47,EA,A,,CORE MAIN,,,,
01,2E090000C0,01,12 GEM SPF FLANGE,0.00,0.00,26,69,EA,A,,CORE MAIN,,,,
01,2G01000012,01,1-1/4 GALV VIC GRV LONG RADIUS ELL,23.3,0.00,20,1.8,EA ,A,,ETNA,30/11/2025,70298,,
01,2G01000015,01,1-1/2 GALV VIC GRV LONG RADIUS ELL,23.3,0.00,20,1.8,EA ,A,,ETNA,30/11/2025,69911,,
01,2G01000020,01,2 GALV VIC GRV LONG RADIUS ELL,47.61,0.00,20,1.8,EA ,A,,ETNA,30/11/2025,70164,,
01,2G01000025,01,2-1/2 GALV VIC GRV LONG RADIUS ELL,47.61,0.00,20,2.5,EA ,A,,ETNA,30/11/2025,3470,,
01,2G05C0C060,01,12 X 6 VIC GRV CON-RED GALV,483.1,0.00,23,24.6,EA ,A,,ETNA,30/11/2025,648552,,
01,2G05C0C080,01,12 X 8 VIC GRV CON-RED GALV,692.14,0.00,23,52,EA ,A,,ETNA,30/11/2025,541829,,
01,2G05C0C0A0,01,12 X 10 VIC GRV CON-RED GALV,725.59,0.00,23,38,EA ,A,,ETNA,30/11/2025,44229,,
01,2GALVCPRNG,01,"2"" GALV CLOSE PATTERN RINGS",1.7,0.00,60,0.26,EA,A,,ETNA,5/15/2025,39710,,
01,2GALVFLRFL,01,2 GALV. FLOOR FLANGE,13.6,0.00,14,0.26,EA,A,,ETNA,30/11/2025,247419,,
01,2GALVOPLUG,01,"2"" GALV PLUG",3.9,0.00,12,0.26,EA,A,,ETNA,30/11/2025,20571,,
01,2GF1000080,01,8 VIC GRV SHORT RAD ELL GALV,91.04,0.00,23,26,EA ,A,,ETNA,30/11/2025,43963,,
01,2GF1D00025,01,2-1/2 X 1 VIC LR DRAIN ELL GALV,50.49,0.00,23,5.2,EA ,A,,ETNA,30/11/2025,705881,,
01,2GF1D00030,01,3 X 1 VIC LR DRAIN ELL GALV,59.79,0.00,23,5.3,EA ,A,,ETNA,30/11/2025,705882,,
01,2GF1D00040,01,4 X 1 VIC LR DRAIN ELL GALV,106,0.00,23,8.8,EA ,A,,ETNA,5/15/2025,20994,,
01,2GF1D00060,01,6 X 1 VIC LR DRAIN ELL GALV,126.37,0.00,23,18.7,EA ,A,,ETNA,30/11/2025,705884,,
01,2GF1D00080,01,8 X 1 VIC LR DRAIN ELL GALV,290,0.00,23,18.7,EA ,A,,ETNA,5/13/2025,436802,,
01,2GF2000012,01,1-1/4 VIC GRVD 45 ELL GALV,23.3,0.00,23,1.3,EA ,A,,ETNA,30/11/2025,10693,,
01,2GF2000015,01,1-1/2 VIC GRVD 45 ELL GALV,23.3,0.00,23,1.3,EA ,A,,ETNA,30/11/2025,10337,,
01,2GF2000020,01,2 VIC GRVD 45 ELL GALV,6.29,0.00,23,1.3,EA ,A,,ETNA,30/11/2025,46525,,
01,2GF2000025,01,2-1/2 VIC GRVD 45 ELL GALV,8.1,0.00,23,2.2,EA ,A,,ETNA,30/11/2025,38214,,
01,2G01000030,01,3 GALV VIC GRV LONG RADIUS ELL,78.83,0.00,20,3.9,EA ,A,,ETNA,30/11/2025,70308,,
01,2G01000040,01,4 GALV VIC GRV LONG RADIUS ELL,95.92,0.00,20,6.3,EA ,A,,ETNA,30/11/2025,70450,,
01,2G01000060,01,6 GALV VIC GRV LONG RADIUS ELL,251.92,0.00,20,13.3,EA ,A,,ETNA,30/11/2025,70825,,
01,2G01000080,01,8 GALV VIC GRV LONG RADIUS ELL,520.58,0.00,20,26,EA ,A,,ETNA,30/11/2025,71100,,
01,2G010000A0,01,10 GALV VIC GRV LONG RADIUS ELL,1092.62,0.00,20,26,EA ,A,,ETNA,12/01/2025,77358,135.04%,increased
01,2G010000C0,01,12 GALV VIC GRV LONG RADIUS ELL,1005.07,0.00,20,26,EA ,A,,ETNA,30/11/2025,62845,,
01,2G02100012,01,1-1/4 GALV VIC GRVD 11-1/4 ELL,49.79,0.00,20,1.3,EA ,A,,ETNA,30/11/2025,574866,,
01,2G02100015,01,1-1/2 GALV VIC GRVD 11-1/4 ELL,49.79,0.00,20,1.3,EA ,A,,ETNA,30/11/2025,679807,,
01,2G02100020,01,2 GALV VIC GRVD 11-1/4 ELL,73,0.00,20,1.3,EA ,A,,ETNA,30/11/2025,859677,,
01,2G02100025,01,2-1/2 GALV VIC GRVD 11-1/4 ELL,49.79,0.00,20,2.2,EA ,A,,ETNA,30/11/2025,693217,,
01,2G02100030,01,3 GALV VIC GRVD 11-1/4 ELL,69.76,0.00,20,2.9,EA ,A,,ETNA,30/11/2025,826251,,
01,2G02100040,01,4 GALV VIC GRVD 11-1/4 ELL,90.86,0.00,20,5.4,EA ,A,,ETNA,30/11/2025,516711,,
